CY_Month_Number,Year,Statistical_Group,Statistical_Category,Statistical_Detail,Count_IMs,Value,commodity,Stat_Redaction
4,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,48,2247110,Wine,FALSE
4,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,118,1266215,Wine,FALSE
4,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,335,23649866,Wine,FALSE
4,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,126,3855909,Wine,FALSE
4,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,980,184581063,Wine,FALSE
4,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1211,787892831,Wine,FALSE
5,2023,1-Production,0-Category Total,1-Production,517,15686144,Wine,FALSE
5,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,957,46788411,Wine,FALSE
5,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,957,46788411,Wine,FALSE
5,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,435,10449848,Wine,FALSE
5,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,120,4683993,Wine,FALSE
5,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1369,930332941,Wine,FALSE
5,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1369,930332941,Wine,FALSE
5,2023,01-Count of IMs,01-Count of IMs,Number of Industry Members,1582,1582,Wine,FALSE
5,2023,1-Production,1-Production,1-Low Alcohol %,479,6155145,Wine,FALSE
5,2023,1-Production,1-Production,2-Medium and High Alcohol %,134,4229614,Wine,FALSE
5,2023,1-Production,1-Production,4-Artificially Carbonated Wine,26,142685,Wine,FALSE
5,2023,1-Production,1-Production,5-Sparkling Wine,40,3085464,Wine,FALSE
5,2023,1-Production,1-Production,6-Hard Cider,63,2073236,Wine,FALSE
5,2023,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,909,40908342,Wine,FALSE
5,2023,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,247,696071,Wine,FALSE
5,2023,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,102,259878,Wine,FALSE
5,2023,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,217,1956958,Wine,FALSE
5,2023,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,101,2967163,Wine,FALSE
5,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,937,46243742,Wine,FALSE
5,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,54,544669,Wine,FALSE
5,2023,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,405,5937392,Wine,FALSE
5,2023,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,84,4057913,Wine,FALSE
5,2023,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,91,36286,Wine,FALSE
5,2023,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,29,418258,Wine,FALSE
5,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,108,2665924,Wine,FALSE
5,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,20,2018069,Wine,FALSE
5,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1318,885815788,Wine,FALSE
5,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,569,11823785,Wine,FALSE
5,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,50,2011356,Wine,FALSE
5,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,117,1306360,Wine,FALSE
5,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,337,24856558,Wine,FALSE
5,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,131,4519095,Wine,FALSE
5,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,984,193921542,Wine,FALSE
5,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1210,736411399,Wine,FALSE
6,2023,1-Production,0-Category Total,1-Production,1216,16532383,Wine,FALSE
6,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,2427,58981481,Wine,FALSE
6,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,2427,58981481,Wine,FALSE
6,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,841,12371863,Wine,FALSE
6,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,137,5613714,Wine,FALSE
6,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,3166,914502071,Wine,FALSE
6,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,3166,914502071,Wine,FALSE
6,2023,01-Count of IMs,01-Count of IMs,Number of Industry Members,3743,3743,Wine,FALSE
6,2023,1-Production,1-Production,1-Low Alcohol %,1044,7888662,Wine,FALSE
6,2023,1-Production,1-Production,2-Medium and High Alcohol %,240,2815233,Wine,FALSE
6,2023,1-Production,1-Production,4-Artificially Carbonated Wine,80,159682,Wine,FALSE
6,2023,1-Production,1-Production,5-Sparkling Wine,119,2728465,Wine,FALSE
6,2023,1-Production,1-Production,6-Hard Cider,288,2940341,Wine,FALSE
6,2023,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,2231,51584473,Wine,FALSE
6,2023,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,510,774493,Wine,FALSE
6,2023,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,255,387739,Wine,FALSE
6,2023,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,454,2217950,Wine,FALSE
6,2023,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,415,4016826,Wine,FALSE
6,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2303,56752722,Wine,FALSE
6,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,231,2228759,Wine,FALSE
6,2023,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,777,7899644,Wine,FALSE
6,2023,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,179,3914056,Wine,FALSE
6,2023,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,183,65907,Wine,FALSE
6,2023,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,85,492256,Wine,FALSE
6,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,122,2613250,Wine,FALSE
6,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,24,3000464,Wine,FALSE
6,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,2996,867517738,Wine,FALSE
6,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1061,12050077,Wine,FALSE
6,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,81,1882333,Wine,FALSE
6,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,248,1256802,Wine,FALSE
6,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,612,26231497,Wine,FALSE
6,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,411,5563624,Wine,FALSE
6,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1968,199651061,Wine,FALSE
6,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,2844,714851010,Wine,FALSE
7,2023,1-Production,0-Category Total,1-Production,450,11573570,Wine,FALSE
7,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,932,45110376,Wine,FALSE
7,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,932,45110376,Wine,FALSE
7,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,420,9756980,Wine,FALSE
7,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,112,4552930,Wine,FALSE
7,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1358,848775416,Wine,FALSE
7,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1358,848775416,Wine,FALSE
7,2023,01-Count of IMs,01-Count of IMs,Number of Industry Members,1571,1571,Wine,FALSE
7,2023,1-Production,1-Production,1-Low Alcohol %,412,4425078,Wine,FALSE
7,2023,1-Production,1-Production,2-Medium and High Alcohol %,105,3022599,Wine,FALSE
7,2023,1-Production,1-Production,4-Artificially Carbonated Wine,18,124552,Wine,FALSE
7,2023,1-Production,1-Production,5-Sparkling Wine,33,2197998,Wine,FALSE
7,2023,1-Production,1-Production,6-Hard Cider,61,1803342,Wine,FALSE
7,2023,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,882,39652438,Wine,FALSE
7,2023,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,246,617545,Wine,FALSE
7,2023,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,97,223254,Wine,FALSE
7,2023,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,210,1758711,Wine,FALSE
7,2023,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,104,2858428,Wine,FALSE
7,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,909,43678863,Wine,FALSE
7,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,66,1431512,Wine,FALSE
7,2023,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,388,5609420,Wine,FALSE
7,2023,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,79,3627118,Wine,FALSE
7,2023,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,,,Wine,TRUE
7,2023,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,,,Wine,TRUE
7,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,98,1967826,Wine,FALSE
7,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,21,2585104,Wine,FALSE
7,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1307,803369030,Wine,FALSE
7,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,555,12387325,Wine,FALSE
7,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,54,2066298,Wine,FALSE
7,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,122,1202564,Wine,FALSE
7,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,341,25830349,Wine,FALSE
7,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,127,3919850,Wine,FALSE
7,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,992,196551179,Wine,FALSE
7,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1203,652224238,Wine,FALSE
8,2023,1-Production,0-Category Total,1-Production,484,17864103,Wine,FALSE
8,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,952,50745864,Wine,FALSE
8,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,952,50745864,Wine,FALSE
8,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,426,15801596,Wine,FALSE
8,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,111,6459882,Wine,FALSE
8,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1349,802970772,Wine,FALSE
8,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1349,802970772,Wine,FALSE
8,2023,01-Count of IMs,01-Count of IMs,Number of Industry Members,1576,1576,Wine,FALSE
8,2023,1-Production,1-Production,1-Low Alcohol %,437,7862811,Wine,FALSE
8,2023,1-Production,1-Production,2-Medium and High Alcohol %,112,4948062,Wine,FALSE
8,2023,1-Production,1-Production,4-Artificially Carbonated Wine,21,93543,Wine,FALSE
8,2023,1-Production,1-Production,5-Sparkling Wine,29,2724471,Wine,FALSE
8,2023,1-Production,1-Production,6-Hard Cider,65,2235216,Wine,FALSE
8,2023,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,901,44014922,Wine,FALSE
8,2023,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,242,743858,Wine,FALSE
8,2023,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,101,240682,Wine,FALSE
8,2023,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,223,2366742,Wine,FALSE
8,2023,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,103,3379661,Wine,FALSE
8,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,927,49911879,Wine,FALSE
8,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,59,833985,Wine,FALSE
8,2023,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,391,8565561,Wine,FALSE
8,2023,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,80,6427023,Wine,FALSE
8,2023,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,91,69175,Wine,FALSE
8,2023,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,33,739836,Wine,FALSE
8,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,95,2755520,Wine,FALSE
8,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,26,3704363,Wine,FALSE
8,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1294,757163688,Wine,FALSE
8,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,542,13186159,Wine,FALSE
8,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,56,2096879,Wine,FALSE
8,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,122,1144658,Wine,FALSE
8,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,343,25629408,Wine,FALSE
8,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,130,3749979,Wine,FALSE
8,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,986,200565574,Wine,FALSE
8,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1195,602405197,Wine,FALSE
9,2023,1-Production,0-Category Total,1-Production,1281,67811744,Wine,FALSE
9,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,2368,55623553,Wine,FALSE
9,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,2368,55623553,Wine,FALSE
9,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,838,12590366,Wine,FALSE
9,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,146,4895611,Wine,FALSE
9,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,3098,831281695,Wine,FALSE
9,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,3098,831281695,Wine,FALSE
9,2023,01-Count of IMs,01-Count of IMs,Number of Industry Members,3759,3759,Wine,FALSE
9,2023,1-Production,1-Production,1-Low Alcohol %,1101,60106529,Wine,FALSE
9,2023,1-Production,1-Production,2-Medium and High Alcohol %,195,2717105,Wine,FALSE
9,2023,1-Production,1-Production,4-Artificially Carbonated Wine,62,156499,Wine,FALSE
9,2023,1-Production,1-Production,5-Sparkling Wine,84,2019204,Wine,FALSE
9,2023,1-Production,1-Production,6-Hard Cider,289,2812407,Wine,FALSE
9,2023,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,2161,47914257,Wine,FALSE
9,2023,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,504,786089,Wine,FALSE
9,2023,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,239,239128,Wine,FALSE
9,2023,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,447,2502188,Wine,FALSE
9,2023,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,427,4181891,Wine,FALSE
9,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2235,54182273,Wine,FALSE
9,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,236,1441280,Wine,FALSE
9,2023,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,769,7432455,Wine,FALSE
9,2023,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,157,4513867,Wine,FALSE
9,2023,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,199,36186,Wine,FALSE
9,2023,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,77,607858,Wine,FALSE
9,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,133,2311821,Wine,FALSE
9,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,22,2583790,Wine,FALSE
9,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,2919,783338669,Wine,FALSE
9,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1029,14062738,Wine,FALSE
9,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,87,2315188,Wine,FALSE
9,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,240,1285107,Wine,FALSE
9,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,605,25557547,Wine,FALSE
9,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,407,4722446,Wine,FALSE
9,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1909,202445584,Wine,FALSE
9,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,2780,628836111,Wine,FALSE
10,2023,1-Production,0-Category Total,1-Production,600,115978113,Wine,FALSE
10,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,811,51435738,Wine,FALSE
10,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,811,51435738,Wine,FALSE
10,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,401,13569840,Wine,FALSE
10,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,117,5155455,Wine,FALSE
10,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1342,861355523,Wine,FALSE
10,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1342,861355523,Wine,FALSE
10,2023,01-Count of IMs,01-Count of IMs,Number of Industry Members,1569,1569,Wine,FALSE
10,2023,1-Production,1-Production,1-Low Alcohol %,556,107444947,Wine,FALSE
10,2023,1-Production,1-Production,2-Medium and High Alcohol %,94,3287427,Wine,FALSE
10,2023,1-Production,1-Production,4-Artificially Carbonated Wine,20,194105,Wine,FALSE
10,2023,1-Production,1-Production,5-Sparkling Wine,30,2507997,Wine,FALSE
10,2023,1-Production,1-Production,6-Hard Cider,61,2543637,Wine,FALSE
10,2023,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,754,44572802,Wine,FALSE
10,2023,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,242,801294,Wine,FALSE
10,2023,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,98,176216,Wine,FALSE
10,2023,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,214,2573452,Wine,FALSE
10,2023,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,105,3311974,Wine,FALSE
10,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,792,49772643,Wine,FALSE
10,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,52,1663095,Wine,FALSE
10,2023,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,372,8012346,Wine,FALSE
10,2023,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,,,Wine,TRUE
10,2023,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,90,67009,Wine,FALSE
10,2023,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,,,Wine,TRUE
10,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,107,2471479,Wine,FALSE
10,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,17,2683976,Wine,FALSE
10,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1282,816498492,Wine,FALSE
10,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,551,13147822,Wine,FALSE
10,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,59,2097809,Wine,FALSE
10,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,118,1126061,Wine,FALSE
10,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,340,24783792,Wine,FALSE
10,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,130,3701547,Wine,FALSE
10,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,944,191531665,Wine,FALSE
10,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1193,669823857,Wine,FALSE
11,2023,1-Production,0-Category Total,1-Production,692,164864742,Wine,FALSE
11,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,838,52594918,Wine,FALSE
11,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,838,52594918,Wine,FALSE
11,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,400,12890983,Wine,FALSE
11,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,116,5446153,Wine,FALSE
11,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1359,973840980,Wine,FALSE
11,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1359,973840980,Wine,FALSE
11,2023,01-Count of IMs,01-Count of IMs,Number of Industry Members,1577,1577,Wine,FALSE
